day_date,age_group,verified_amount_vaccinated,verified_amount_expired,verified_amount_not_vaccinated,verified_vaccinated_normalized,verified_expired_normalized,verified_not_vaccinated_normalized
2021-03-22T00:00:00.000Z,מתחת לגיל 60,42,0,742,1.3,,18.1
2021-03-22T00:00:00.000Z,מעל גיל 60,27,0,46,2.1,,21
2021-03-23T00:00:00.000Z,כלל האוכלוסיה,44,0,584,1,,13.7
2021-03-23T00:00:00.000Z,מתחת לגיל 60,35,0,541,1.1,,13.2
2021-03-23T00:00:00.000Z,מעל גיל 60,9,0,34,0.7,,15.5
2021-03-24T00:00:00.000Z,מתחת לגיל 60,43,0,336,1.3,,8.2
2021-03-24T00:00:00.000Z,מעל גיל 60,6,0,25,0.5,,11.5
2021-03-24T00:00:00.000Z,כלל האוכלוסיה,49,0,383,1.1,,9
2021-03-25T00:00:00.000Z,מתחת לגיל 60,52,0,668,1.6,,16.4
2021-03-25T00:00:00.000Z,מעל גיל 60,32,0,34,2.5,,15.7
2021-03-25T00:00:00.000Z,כלל האוכלוסיה,84,0,716,1.8,,16.9
2021-03-26T00:00:00.000Z,מעל גיל 60,10,0,31,0.8,,14.4
2021-03-26T00:00:00.000Z,מתחת לגיל 60,17,0,434,0.5,,10.7
2021-03-26T00:00:00.000Z,כלל האוכלוסיה,27,0,471,0.6,,11.2
2021-03-27T00:00:00.000Z,כלל האוכלוסיה,14,0,205,0.3,,4.9
2021-03-27T00:00:00.000Z,מעל גיל 60,6,0,15,0.5,,7
2021-03-27T00:00:00.000Z,מתחת לגיל 60,8,0,185,0.2,,4.5
2021-03-28T00:00:00.000Z,מעל גיל 60,3,0,9,0.2,,4.2
2021-03-28T00:00:00.000Z,כלל האוכלוסיה,13,0,107,0.3,,2.5
2021-03-28T00:00:00.000Z,מתחת לגיל 60,10,0,94,0.3,,2.3
2021-03-29T00:00:00.000Z,מעל גיל 60,12,0,25,0.9,,11.7
2021-03-29T00:00:00.000Z,כלל האוכלוסיה,44,0,307,0.9,,7.3
2021-03-29T00:00:00.000Z,מתחת לגיל 60,32,0,275,0.9,,6.8
2021-03-30T00:00:00.000Z,מתחת לגיל 60,23,0,346,0.7,,8.5
2021-03-30T00:00:00.000Z,כלל האוכלוסיה,33,0,383,0.7,,9.1
2021-03-30T00:00:00.000Z,מעל גיל 60,10,0,28,0.8,,13.1
2021-03-31T00:00:00.000Z,מעל גיל 60,12,0,28,0.9,,13.2
2021-03-31T00:00:00.000Z,כלל האוכלוסיה,44,0,424,0.9,,10.1
2021-03-31T00:00:00.000Z,מתחת לגיל 60,32,0,390,0.9,,9.6
2021-04-01T00:00:00.000Z,מעל גיל 60,9,0,23,0.7,,11
2021-04-01T00:00:00.000Z,מתחת לגיל 60,20,0,259,0.6,,6.4
2021-04-01T00:00:00.000Z,כלל האוכלוסיה,29,0,287,0.6,,6.9
2021-04-02T00:00:00.000Z,מעל גיל 60,11,0,23,0.8,,11
2021-04-02T00:00:00.000Z,מתחת לגיל 60,21,0,339,0.6,,8.4
2021-04-02T00:00:00.000Z,כלל האוכלוסיה,32,0,363,0.7,,8.7
2021-04-03T00:00:00.000Z,מתחת לגיל 60,9,0,86,0.3,,2.1
2021-04-03T00:00:00.000Z,מעל גיל 60,1,0,10,0.1,,4.8
2021-04-03T00:00:00.000Z,כלל האוכלוסיה,10,0,100,0.2,,2.4
2021-04-04T00:00:00.000Z,מתחת לגיל 60,7,0,155,0.2,,3.8
2021-04-04T00:00:00.000Z,מעל גיל 60,3,0,14,0.2,,6.7
2021-04-04T00:00:00.000Z,כלל האוכלוסיה,10,0,173,0.2,,4.1
2021-04-05T00:00:00.000Z,מתחת לגיל 60,22,0,307,0.6,,7.6
2021-04-05T00:00:00.000Z,כלל האוכלוסיה,35,0,330,0.7,,7.9
2021-04-05T00:00:00.000Z,מעל גיל 60,13,0,17,1,,8.2
2021-04-06T00:00:00.000Z,מתחת לגיל 60,16,0,224,0.4,,5.6
2021-04-06T00:00:00.000Z,מעל גיל 60,18,0,23,1.4,,11.2
2021-04-06T00:00:00.000Z,כלל האוכלוסיה,34,0,254,0.7,,6.1
2021-04-07T00:00:00.000Z,מעל גיל 60,6,0,14,0.5,,6.9
2021-04-07T00:00:00.000Z,מתחת לגיל 60,22,0,208,0.6,,5.2
2021-04-07T00:00:00.000Z,כלל האוכלוסיה,28,0,229,0.6,,5.5
2021-04-08T00:00:00.000Z,מתחת לגיל 60,13,0,153,0.4,,3.8
2021-04-08T00:00:00.000Z,כלל האוכלוסיה,21,0,180,0.4,,4.3
2021-04-08T00:00:00.000Z,מעל גיל 60,8,0,17,0.6,,8.4
2021-04-09T00:00:00.000Z,מעל גיל 60,12,0,21,0.9,,10.4
2021-04-09T00:00:00.000Z,כלל האוכלוסיה,26,0,190,0.5,,4.6
2021-04-09T00:00:00.000Z,מתחת לגיל 60,14,0,164,0.4,,4.1
2021-04-10T00:00:00.000Z,כלל האוכלוסיה,20,0,63,0.4,,1.5
2021-04-10T00:00:00.000Z,מתחת לגיל 60,8,0,52,0.2,,1.3
2021-04-10T00:00:00.000Z,מעל גיל 60,12,0,9,0.9,,4.5
2021-04-11T00:00:00.000Z,כלל האוכלוסיה,20,0,113,0.4,,2.7
2021-04-11T00:00:00.000Z,מתחת לגיל 60,17,0,95,0.5,,2.4
2021-04-11T00:00:00.000Z,מעל גיל 60,3,0,15,0.2,,7.5
2021-04-12T00:00:00.000Z,מתחת לגיל 60,14,0,167,0.4,,4.2
2021-04-12T00:00:00.000Z,כלל האוכלוסיה,22,0,197,0.4,,4.8
2021-04-12T00:00:00.000Z,מעל גיל 60,8,0,14,0.6,,7
2021-04-13T00:00:00.000Z,כלל האוכלוסיה,22,0,170,0.4,,4.1
2021-04-13T00:00:00.000Z,מעל גיל 60,3,0,10,0.2,,5
2021-04-13T00:00:00.000Z,מתחת לגיל 60,19,0,154,0.5,,3.9
2021-04-14T00:00:00.000Z,מתחת לגיל 60,17,0,155,0.5,,3.9
2021-04-14T00:00:00.000Z,כלל האוכלוסיה,22,0,167,0.4,,4.1
2021-04-14T00:00:00.000Z,מעל גיל 60,5,0,10,0.4,,5.1
2021-04-15T00:00:00.000Z,מעל גיל 60,15,0,10,1.1,,5.1
2021-04-15T00:00:00.000Z,כלל האוכלוסיה,19,0,74,0.4,,1.8
2021-04-15T00:00:00.000Z,מתחת לגיל 60,4,0,62,0.1,,1.6
2021-04-16T00:00:00.000Z,מעל גיל 60,6,0,5,0.5,,2.5
2021-04-16T00:00:00.000Z,כלל האוכלוסיה,17,0,88,0.3,,2.1
2021-04-16T00:00:00.000Z,מתחת לגיל 60,11,0,80,0.3,,2
2021-04-17T00:00:00.000Z,כלל האוכלוסיה,18,0,70,0.4,,1.7
2021-04-17T00:00:00.000Z,מעל גיל 60,11,0,8,0.8,,4.1
2021-04-17T00:00:00.000Z,מתחת לגיל 60,7,0,53,0.2,,1.3
2021-04-18T00:00:00.000Z,מתחת לגיל 60,21,0,153,0.6,,3.9
2021-04-18T00:00:00.000Z,מעל גיל 60,11,0,11,0.8,,5.6
2021-04-18T00:00:00.000Z,כלל האוכלוסיה,32,0,175,0.6,,4.3
2021-04-19T00:00:00.000Z,מעל גיל 60,12,0,5,0.9,,2.6
2021-04-19T00:00:00.000Z,כלל האוכלוסיה,31,0,114,0.6,,2.8
2021-04-19T00:00:00.000Z,מתחת לגיל 60,19,0,102,0.5,,2.6
2021-04-20T00:00:00.000Z,מתחת לגיל 60,15,0,136,0.4,,3.4
2021-04-20T00:00:00.000Z,מעל גיל 60,7,0,8,0.5,,4.1
2021-04-20T00:00:00.000Z,כלל האוכלוסיה,22,0,148,0.4,,3.6
2021-04-21T00:00:00.000Z,כלל האוכלוסיה,28,0,87,0.5,,2.1
2021-04-21T00:00:00.000Z,מתחת לגיל 60,22,0,75,0.6,,1.9
2021-04-21T00:00:00.000Z,מעל גיל 60,6,0,6,0.5,,3.1
2021-04-22T00:00:00.000Z,מתחת לגיל 60,13,0,119,0.3,,3
2021-04-22T00:00:00.000Z,מעל גיל 60,8,0,9,0.6,,4.7
2021-04-22T00:00:00.000Z,כלל האוכלוסיה,21,0,134,0.4,,3.3
2021-04-23T00:00:00.000Z,מתחת לגיל 60,10,0,85,0.3,,2.2
2021-04-23T00:00:00.000Z,כלל האוכלוסיה,13,0,94,0.3,,2.3
2021-04-23T00:00:00.000Z,מעל גיל 60,3,0,4,0.2,,2.1
2021-04-24T00:00:00.000Z,כלל האוכלוסיה,6,0,30,0.1,,0.7
2021-04-24T00:00:00.000Z,מעל גיל 60,1,0,5,0.1,,2.6
2021-04-24T00:00:00.000Z,מתחת לגיל 60,5,0,22,0.1,,0.6
2021-04-25T00:00:00.000Z,מתחת לגיל 60,6,0,67,0.2,,1.7
2021-04-25T00:00:00.000Z,כלל האוכלוסיה,7,0,75,0.1,,1.8
2021-04-25T00:00:00.000Z,מעל גיל 60,1,0,2,0.1,,1
2021-04-26T00:00:00.000Z,מעל גיל 60,4,0,3,0.3,,1.6
2021-04-26T00:00:00.000Z,מתחת לגיל 60,7,0,79,0.2,,2
2021-04-26T00:00:00.000Z,כלל האוכלוסיה,11,0,90,0.2,,2.2
2021-04-27T00:00:00.000Z,כלל האוכלוסיה,20,0,97,0.4,,2.4
2021-04-27T00:00:00.000Z,מתחת לגיל 60,12,0,86,0.3,,2.2
2021-04-27T00:00:00.000Z,מעל גיל 60,8,0,3,0.6,,1.6
2021-04-28T00:00:00.000Z,כלל האוכלוסיה,15,0,95,0.3,,2.3
2021-04-28T00:00:00.000Z,מתחת לגיל 60,14,0,82,0.4,,2.1
2021-04-28T00:00:00.000Z,מעל גיל 60,1,0,4,0.1,,2.1
2021-04-29T00:00:00.000Z,מתחת לגיל 60,8,0,79,0.2,,2
2021-04-29T00:00:00.000Z,כלל האוכלוסיה,10,0,89,0.2,,2.2
2021-04-29T00:00:00.000Z,מעל גיל 60,2,0,6,0.2,,3.2
2021-04-30T00:00:00.000Z,מעל גיל 60,4,0,3,0.3,,1.6
2021-04-30T00:00:00.000Z,כלל האוכלוסיה,17,0,61,0.3,,1.5
2021-04-30T00:00:00.000Z,מתחת לגיל 60,13,0,56,0.3,,1.4
2021-05-01T00:00:00.000Z,כלל האוכלוסיה,4,0,11,0.1,,0.3
2021-05-01T00:00:00.000Z,מתחת לגיל 60,4,0,7,0.1,,0.2
2021-05-01T00:00:00.000Z,מעל גיל 60,0,0,3,0,,1.6
2021-05-02T00:00:00.000Z,מעל גיל 60,0,0,5,0,,2.7
2021-05-02T00:00:00.000Z,כלל האוכלוסיה,4,0,55,0.1,,1.4
2021-05-02T00:00:00.000Z,מתחת לגיל 60,4,0,42,0.1,,1.1
2021-05-03T00:00:00.000Z,מעל גיל 60,4,0,2,0.3,,1.1
2021-05-03T00:00:00.000Z,מתחת לגיל 60,14,0,69,0.4,,1.8
2021-05-03T00:00:00.000Z,כלל האוכלוסיה,18,0,72,0.3,,1.8
2021-05-04T00:00:00.000Z,מעל גיל 60,1,0,2,0.1,,1.1
2021-05-04T00:00:00.000Z,כלל האוכלוסיה,8,0,56,0.2,,1.4
2021-05-04T00:00:00.000Z,מתחת לגיל 60,7,0,48,0.2,,1.2
