cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
נתניה,93,15.22,611,27.33,5.57,צהוב,223562
סביון,קטן מ-15,אין מידע,16,39.56,5.13,צהוב,4045
סח'נין,קטן מ-15,אין מידע,18,5.59,4.68,צהוב,32220
עומר,קטן מ-15,אין מידע,36,47.56,7.26,כתום,7569
עכו,17,12.88,132,26.66,5.7,צהוב,49517
עלי זהב,קטן מ-15,אין מידע,18,47.08,6.42,כתום,3823
עפולה,25,13.09,191,33.60,5.76,צהוב,56844
עראבה,קטן מ-15,אין מידע,18,6.85,3.77,ירוק,26274
ערד,קטן מ-15,אין מידע,69,25.40,6.36,כתום,27170
עתלית,קטן מ-15,אין מידע,32,32.94,5.17,צהוב,9716
פסוטה,קטן מ-15,אין מידע,25,78.44,9.68,אדום,3187
פרדס חנה-כרכור,38,22.22,171,39.18,5.64,צהוב,43646
פרדסיה,קטן מ-15,אין מידע,38,57.17,6.44,כתום,6647
פתח תקווה,173,18.29,946,37.78,5.84,צהוב,250427
צור הדסה,קטן מ-15,אין מידע,41,35.42,6.78,כתום,11575
צור יצחק,קטן מ-15,אין מידע,17,25.82,5.41,צהוב,6585
צפת,קטן מ-15,אין מידע,63,17.30,4.2,ירוק,36423
קדימה-צורן,26,24.53,106,46.67,6.35,כתום,22711
קיסריה,קטן מ-15,אין מידע,16,28.55,6.42,כתום,5604
קצרין,קטן מ-15,אין מידע,30,39.96,7.63,אדום,7507
קרית אונו,46,25.00,184,45.12,6.2,כתום,40778
קרית אתא,37,19.27,192,32.38,6.39,כתום,59291
קרית ביאליק,29,15.68,185,44.42,6.78,כתום,41645
קרית גת,31,17.42,178,30.40,6.71,כתום,58550
קרית טבעון,קטן מ-15,אין מידע,66,36.13,6.5,כתום,18266
קרית ים,17,13.28,128,32.50,6.77,כתום,39389
קרית מוצקין,28,16.37,171,37.61,6.67,כתום,45461
קרית מלאכי,קטן מ-15,אין מידע,53,21.77,5.95,צהוב,24346
קרית עקרון,קטן מ-15,אין מידע,56,50.75,6.47,כתום,11034
קרית שמונה,קטן מ-15,אין מידע,93,41.39,6.93,כתום,22470
ראמה,קטן מ-15,אין מידע,30,38.64,8.98,אדום,7763
ראש העין,53,21.03,252,37.42,5.7,צהוב,67337
ראשון לציון,161,17.56,917,35.84,6.06,כתום,255891
רהט,קטן מ-15,אין מידע,27,3.66,2.41,ירוק,73671
רחובות,102,17.89,570,38.98,6.08,כתום,146213
רכסים,קטן מ-15,אין מידע,21,15.92,5.74,צהוב,13195
רמלה,37,16.16,229,29.78,5.83,צהוב,76903
רמת גן,116,15.41,753,45.16,6.26,כתום,166746
רמת השרון,54,23.68,228,48.02,5.92,צהוב,47482
רמת ישי,קטן מ-15,אין מידע,38,48.13,5.54,צהוב,7896
רעננה,65,17.38,374,48.60,6.26,כתום,76958
שדרות,21,18.92,111,38.41,7.26,כתום,28899
שוהם,22,28.95,76,36.14,5.81,צהוב,21029
שלומי,קטן מ-15,אין מידע,21,31.18,4.58,צהוב,6736
שמשית,קטן מ-15,אין מידע,18,71.49,5.95,צהוב,2518
שערי תקווה,קטן מ-15,אין מידע,29,47.94,6.23,כתום,6049
שפרעם,קטן מ-15,אין מידע,32,7.55,4.19,ירוק,42400
תל אביב - יפו,379,16.04,2363,47.16,5.55,צהוב,501015
תל מונד,17,28.81,59,43.83,6.09,כתום,13461
תל שבע,קטן מ-15,אין מידע,20,9.29,5.24,צהוב,21531
