gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,50-59,שנה,107939,3.4,143,3.3,208,8.6,709,5.9
זכר,50-59,מתחילת קורונה,140714,3.5,377,3.6,539,9.1,2211,7.8
זכר,50-59,3 חודשים,85350,3.6,52,2.3,88,7.2,266,4.4
זכר,50-59,6 חודשים,95277,3.6,75,2.9,127,8.4,333,4.8
זכר,50-59,חודש אחרון,13639,4.6,6,3.1,22,7.5,26,3.2
נקבה,50-59,שנה,157811,5,80,1.9,119,4.9,532,4.5
נקבה,50-59,מתחילת קורונה,196387,4.9,197,1.9,251,4.2,1555,5.5
נקבה,50-59,3 חודשים,128673,5.4,33,1.4,47,3.9,173,2.9
נקבה,50-59,6 חודשים,141882,5.3,44,1.7,68,4.5,235,3.4
נקבה,50-59,חודש אחרון,21178,7.2,5,2.6,7,2.4,17,2.1
זכר,60-69,6 חודשים,66886,2.5,200,7.7,181,12,626,9.1
זכר,60-69,3 חודשים,59770,2.5,158,6.9,142,11.7,524,8.7
זכר,60-69,מתחילת קורונה,97421,2.5,987,9.3,916,15.4,3242,11.4
זכר,60-69,שנה,75025,2.4,356,8.3,300,12.4,1162,9.7
זכר,60-69,חודש אחרון,11401,3.9,17,8.7,42,14.3,66,8.1
נקבה,60-69,שנה,104067,3.3,253,5.9,221,9.2,878,7.4
נקבה,60-69,מתחילת קורונה,127725,3.2,544,5.1,501,8.4,2179,7.7
נקבה,60-69,3 חודשים,85655,3.6,91,4,87,7.1,379,6.3
נקבה,60-69,6 חודשים,94336,3.5,122,4.7,118,7.8,459,6.7
נקבה,60-69,חודש אחרון,16965,5.8,8,4.1,28,9.6,43,5.3
זכר,70-79,שנה,43206,1.4,589,13.8,354,14.7,1507,12.6
זכר,70-79,מתחילת קורונה,54331,1.4,1610,15.2,999,16.8,3605,12.7
זכר,70-79,3 חודשים,34733,1.5,309,13.5,195,16,846,14.1
זכר,70-79,6 חודשים,38823,1.5,347,13.3,218,14.4,932,13.5
זכר,70-79,חודש אחרון,8213,2.8,35,17.9,45,15.4,125,15.4
נקבה,70-79,מתחילת קורונה,64958,1.6,1013,9.6,569,9.6,2730,9.6
נקבה,70-79,שנה,53028,1.7,428,10,245,10.1,1200,10.1
נקבה,70-79,3 חודשים,43402,1.8,212,9.3,124,10.2,629,10.5
נקבה,70-79,6 חודשים,47779,1.8,258,9.9,158,10.5,720,10.5
נקבה,70-79,חודש אחרון,10252,3.5,16,8.2,27,9.2,79,9.7
זכר,80-89,3 חודשים,12538,0.5,451,19.7,164,13.5,914,15.2
זכר,80-89,6 חודשים,13720,0.5,480,18.4,178,11.8,986,14.3
זכר,80-89,מתחילת קורונה,20695,0.5,1867,17.6,630,10.6,2976,10.5
זכר,80-89,שנה,15700,0.5,767,17.9,264,10.9,1481,12.4
זכר,80-89,חודש אחרון,2857,1,40,20.5,42,14.3,141,17.4
נקבה,80-89,שנה,22063,0.7,723,16.9,220,9.1,1527,12.8
נקבה,80-89,מתחילת קורונה,29263,0.7,1705,16.1,470,7.9,3093,10.9
נקבה,80-89,3 חודשים,17842,0.8,424,18.5,132,10.8,945,15.7
נקבה,80-89,6 חודשים,19406,0.7,459,17.6,146,9.7,1023,14.9
נקבה,80-89,חודש אחרון,3667,1.2,26,13.3,22,7.5,128,15.8
זכר,90+,3 חודשים,2655,0.1,246,10.7,45,3.7,385,6.4
זכר,90+,שנה,3332,0.1,352,8.2,62,2.6,517,4.3
זכר,90+,מתחילת קורונה,4614,0.1,839,7.9,140,2.4,990,3.5
זכר,90+,חודש אחרון,490,0.2,20,10.3,9,3.1,62,7.6
זכר,90+,6 חודשים,2906,0.1,253,9.7,47,3.1,400,5.8
נקבה,90+,3 חודשים,5125,0.2,262,11.4,42,3.4,480,8
נקבה,90+,6 חודשים,5549,0.2,286,11,46,3,518,7.5
נקבה,90+,מתחילת קורונה,9137,0.2,1103,10.4,134,2.3,1469,5.2
נקבה,90+,שנה,6373,0.2,445,10.4,63,2.6,760,6.4
נקבה,90+,חודש אחרון,899,0.3,16,8.2,9,3.1,66,8.1
