date,visited_country,israeli_incoming_vaccination,israeli_incoming_none_vaccination,israeli_incoming_vaccination_expired,israeli_positive_vaccination,israeli_positive_none_vaccination,israeli_positive_vaccination_expired
2021-09-28T00:00:00.000Z,אוקראינה,278,0,34,3,0,3
2021-09-28T00:00:00.000Z,ירדן,212,0,26,2,0,1
2021-09-28T00:00:00.000Z,פנמה,13,0,5,0,0,0
2021-09-28T00:00:00.000Z,רומניה,428,0,30,0,0,1
2021-09-28T00:00:00.000Z,ארגנטינה,12,0,0,0,0,0
2021-09-28T00:00:00.000Z,רוסיה,235,0,31,5,0,1
2021-09-28T00:00:00.000Z,אוסטריה,558,0,20,0,0,0
2021-09-28T00:00:00.000Z,פרגוואי,2,0,0,0,0,0
2021-09-28T00:00:00.000Z,גאורגיה,515,0,22,4,0,0
2021-09-28T00:00:00.000Z,רואנדה,4,0,0,0,0,0
2021-09-28T00:00:00.000Z,סרי לנקה (צילון),8,0,0,0,0,0
2021-09-28T00:00:00.000Z,מקסיקו,1,0,1,0,0,0
2021-09-28T00:00:00.000Z,לטביה,72,0,4,0,0,0
2021-09-28T00:00:00.000Z,מלזיה,0,0,0,0,0,0
2021-09-28T00:00:00.000Z,זימבאבווה,3,0,0,0,0,0
2021-09-28T00:00:00.000Z,צרפת,676,0,22,0,0,0
2021-09-28T00:00:00.000Z,איי קייפ וורדה,1,0,0,0,0,0
2021-09-28T00:00:00.000Z,נפאל,4,0,0,0,0,0
2021-09-28T00:00:00.000Z,תאילנד,0,0,2,0,0,0
2021-09-28T00:00:00.000Z,אוזבקיסטן,5,0,0,0,0,0
2021-09-28T00:00:00.000Z,הממלכה המאוחדת,271,0,7,0,0,0
2021-09-28T00:00:00.000Z,הונג קונג,0,0,1,0,0,0
2021-09-28T00:00:00.000Z,הולנד,147,0,19,0,0,1
2021-09-28T00:00:00.000Z,פיליפינים,0,0,0,0,0,0
2021-09-28T00:00:00.000Z,ערב הסעודית,2,0,0,0,0,0
2021-09-28T00:00:00.000Z,קולומביה,2,0,3,0,0,0
2021-09-28T00:00:00.000Z,ארמניה,4,0,0,0,0,0
2021-09-28T00:00:00.000Z,תורכיה,36,0,10,0,0,0
2021-09-28T00:00:00.000Z,נורבגיה,3,0,0,0,0,0
2021-09-28T00:00:00.000Z,אקואדור,3,0,0,1,0,0
2021-09-28T00:00:00.000Z,הודו,2,0,1,0,0,0
2021-09-28T00:00:00.000Z,אירלנד,19,0,0,0,0,0
2021-09-28T00:00:00.000Z,קמרון,1,0,0,0,0,0
2021-09-28T00:00:00.000Z,קרואטיה,16,0,0,0,0,0
2021-09-28T00:00:00.000Z,תוניסיה,2,0,2,0,0,0
2021-09-28T00:00:00.000Z,פורטוגל,53,0,8,0,0,0
2021-09-28T00:00:00.000Z,בלגיה,18,0,1,0,0,0
2021-09-28T00:00:00.000Z,סלובניה,13,0,0,0,0,0
2021-09-28T00:00:00.000Z,קוריאה הדרומית,5,0,0,0,0,0
2021-09-28T00:00:00.000Z,קפריסין,257,0,17,0,0,0
2021-09-28T00:00:00.000Z,מולדובה,102,0,8,0,0,0
2021-09-28T00:00:00.000Z,פינלנד,4,0,0,0,0,0
2021-09-28T00:00:00.000Z,טנזניה,37,0,3,0,0,0
2021-09-28T00:00:00.000Z,דרום אפריקה,22,0,3,0,0,0
2021-09-28T00:00:00.000Z,הרפ הדומיניקנית,25,0,2,1,0,0
2021-09-28T00:00:00.000Z,אתיופיה,8,0,8,0,0,0
2021-09-28T00:00:00.000Z,פולין,273,0,9,0,0,0
2021-09-28T00:00:00.000Z,מונטנגרו,10,0,1,0,0,0
2021-09-28T00:00:00.000Z,ניו זילנד,0,0,1,0,0,0
2021-09-28T00:00:00.000Z,דנמרק,34,0,0,0,0,0
2021-09-28T00:00:00.000Z,אסטוניה,6,0,0,0,0,0
2021-09-28T00:00:00.000Z,ברזיל,1,0,1,0,0,0
2021-09-28T00:00:00.000Z,כלל המדינות,16833,0,1151,26,0,11
2021-09-28T00:00:00.000Z,אזרביג'אן,101,0,5,0,0,0
2021-09-28T00:00:00.000Z,איי סיישל,109,0,9,0,0,0
2021-09-28T00:00:00.000Z,איחוד האמירויות הערב,233,0,15,0,0,0
2021-09-28T00:00:00.000Z,מצרים,3285,0,382,3,0,0
2021-09-28T00:00:00.000Z,מלדיבים,95,0,1,0,0,0
2021-09-28T00:00:00.000Z,קובה,0,0,1,0,0,0
2021-09-28T00:00:00.000Z,נמיביה,6,0,0,0,0,0
2021-09-28T00:00:00.000Z,קירג'זסטאן,8,0,0,0,0,0
2021-09-28T00:00:00.000Z,אנגולה,1,0,0,0,0,0
2021-09-28T00:00:00.000Z,סין,0,0,0,0,0,0
2021-09-28T00:00:00.000Z,פרו,22,0,4,0,0,0
2021-09-28T00:00:00.000Z,ליטא,21,0,0,0,0,0
2021-09-28T00:00:00.000Z,אלבניה,12,0,0,0,0,0
2021-09-28T00:00:00.000Z,אוסטרליה,1,0,0,0,0,0
2021-09-28T00:00:00.000Z,קוסטה ריקה,42,0,16,0,0,1
2021-09-28T00:00:00.000Z,אורגוואי,6,0,0,0,0,0
2021-09-29T00:00:00.000Z,צכיה,799,0,45,0,0,0
2021-09-29T00:00:00.000Z,סרי לנקה (צילון),6,0,2,0,0,0
2021-09-29T00:00:00.000Z,קפריסין,723,0,75,0,0,0
2021-09-29T00:00:00.000Z,שוויץ,172,0,7,0,0,0
2021-09-29T00:00:00.000Z,ירדן,88,0,12,0,0,0
2021-09-29T00:00:00.000Z,מקסיקו,1,0,1,0,0,0
2021-09-29T00:00:00.000Z,איטליה,1157,0,32,0,0,0
2021-09-29T00:00:00.000Z,יוון,1718,0,75,1,0,1
2021-09-29T00:00:00.000Z,צרפת,886,0,53,0,0,0
2021-09-29T00:00:00.000Z,ארצות הברית,1923,0,134,1,0,0
2021-09-29T00:00:00.000Z,נורבגיה,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,תאילנד,2,0,1,0,0,0
2021-09-29T00:00:00.000Z,איחוד האמירויות הערב,338,0,27,0,0,0
2021-09-29T00:00:00.000Z,גווטאמלה,1,0,3,0,0,0
2021-09-29T00:00:00.000Z,אוגנדה,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,קזחסטאן,4,0,2,0,0,0
2021-09-29T00:00:00.000Z,פינלנד,65,0,4,0,0,0
2021-09-29T00:00:00.000Z,ליטא,31,0,0,0,0,0
2021-09-29T00:00:00.000Z,איי סיישל,111,0,7,0,0,0
2021-09-29T00:00:00.000Z,רוסיה,198,0,40,2,0,2
2021-09-29T00:00:00.000Z,בלגיה,11,0,1,0,0,0
2021-09-29T00:00:00.000Z,סינגפור,0,0,0,0,0,0
2021-09-29T00:00:00.000Z,פרו,16,0,4,0,0,0
2021-09-29T00:00:00.000Z,תורכיה,58,0,6,0,0,0
2021-09-29T00:00:00.000Z,אוסטרליה,2,0,2,0,0,0
2021-09-29T00:00:00.000Z,גאנה,0,0,0,0,0,0
2021-09-29T00:00:00.000Z,אסטוניה,6,0,1,0,0,0
2021-09-29T00:00:00.000Z,בוטסואנה,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,סרביה,7,0,1,0,0,0
2021-09-29T00:00:00.000Z,ונצואלה,0,0,0,0,0,0
2021-09-29T00:00:00.000Z,הונגריה,521,0,20,0,0,0
2021-09-29T00:00:00.000Z,מאלי,1,0,1,0,0,0
2021-09-29T00:00:00.000Z,פנמה,1,0,1,0,0,0
2021-09-29T00:00:00.000Z,גרמניה,687,0,53,0,0,0
2021-09-29T00:00:00.000Z,מלדיבים,81,0,6,0,0,0
2021-09-29T00:00:00.000Z,ברזיל,3,0,0,0,0,0
2021-09-29T00:00:00.000Z,אוקראינה,560,0,61,6,0,2
2021-09-29T00:00:00.000Z,אירלנד,21,0,0,0,0,0
2021-09-29T00:00:00.000Z,בוסניה הרצגובינה,11,0,1,0,0,0
2021-09-29T00:00:00.000Z,ספרד,457,0,23,0,0,0
2021-09-29T00:00:00.000Z,אוסטריה,849,0,39,1,0,0
2021-09-29T00:00:00.000Z,קרואטיה,28,0,2,0,0,0
2021-09-29T00:00:00.000Z,מרוקו,11,0,5,0,0,0
2021-09-29T00:00:00.000Z,קוסטה ריקה,58,0,13,0,0,1
2021-09-29T00:00:00.000Z,דומיניקה,3,0,0,0,0,0
2021-09-29T00:00:00.000Z,קוריאה הדרומית,0,0,0,0,0,0
2021-09-29T00:00:00.000Z,אקואדור,3,0,2,0,0,0
2021-09-29T00:00:00.000Z,דנמרק,30,0,4,0,0,0
2021-09-29T00:00:00.000Z,זאיר,2,0,0,0,0,0
2021-09-29T00:00:00.000Z,רואנדה,8,0,0,0,0,0
2021-09-29T00:00:00.000Z,סלובניה,6,0,0,0,0,0
2021-09-29T00:00:00.000Z,רומניה,527,0,54,3,0,0
2021-09-29T00:00:00.000Z,גאורגיה,404,0,21,1,0,0
2021-09-29T00:00:00.000Z,קנדה,179,0,26,0,0,0
2021-09-29T00:00:00.000Z,טנזניה,69,0,5,0,0,0
2021-09-29T00:00:00.000Z,סין,0,0,0,0,0,0
2021-09-29T00:00:00.000Z,מדגסקר,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,מלטה,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,זימבאבווה,9,0,0,0,0,0
2021-09-29T00:00:00.000Z,יפן,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,קניה,4,0,2,0,0,0
2021-09-29T00:00:00.000Z,חוף השנהב,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,ארמניה,4,0,4,0,0,0
2021-09-29T00:00:00.000Z,איי טורקס וקייקוס,4,0,0,0,0,0
2021-09-29T00:00:00.000Z,הונג קונג,0,0,0,0,0,0
2021-09-29T00:00:00.000Z,פורטו ריקו,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,אנגולה,4,0,0,0,0,0
2021-09-29T00:00:00.000Z,אוזבקיסטן,3,0,1,0,0,0
2021-09-29T00:00:00.000Z,מצרים,1513,0,134,5,0,3
2021-09-29T00:00:00.000Z,דרום אפריקה,45,0,1,0,0,0
2021-09-29T00:00:00.000Z,הודו,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,ניגריה,7,0,0,0,0,0
2021-09-29T00:00:00.000Z,פורטוגל,71,0,10,0,0,0
2021-09-29T00:00:00.000Z,אזרביג'אן,8,0,0,0,0,0
2021-09-29T00:00:00.000Z,קולומביה,3,0,2,0,0,0
2021-09-29T00:00:00.000Z,פולינזיה הצרפתית,0,0,0,0,0,0
2021-09-29T00:00:00.000Z,מונטנגרו,178,0,2,0,0,0
2021-09-29T00:00:00.000Z,קירג'זסטאן,19,0,0,0,0,0
2021-09-29T00:00:00.000Z,גמייקה,3,0,0,0,0,0
2021-09-29T00:00:00.000Z,הממלכה המאוחדת,621,0,19,0,0,0
2021-09-29T00:00:00.000Z,מאוריציוס,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,לוכסמבורג,2,0,0,0,0,0
2021-09-29T00:00:00.000Z,כלל המדינות,17185,0,1218,24,0,10
2021-09-29T00:00:00.000Z,סלובקיה,191,0,6,0,0,0
2021-09-29T00:00:00.000Z,טיוואן,0,0,2,0,0,0
2021-09-29T00:00:00.000Z,טג'יקיסטאן,0,0,1,0,0,0
2021-09-29T00:00:00.000Z,מקדוניה,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,הולנד,267,0,16,1,0,0
2021-09-29T00:00:00.000Z,הרפ הדומיניקנית,4,0,1,0,0,0
2021-09-29T00:00:00.000Z,אורגוואי,0,0,0,0,0,0
2021-09-29T00:00:00.000Z,פולין,340,0,13,0,0,0
2021-09-29T00:00:00.000Z,פיליפינים,0,0,0,0,0,0
2021-09-29T00:00:00.000Z,בולגריה,26,0,17,0,0,0
2021-09-29T00:00:00.000Z,זמביה,7,0,0,0,0,0
2021-09-29T00:00:00.000Z,שוודיה,3,0,1,0,0,0
2021-09-29T00:00:00.000Z,תורכמניסטאן,2,0,0,0,0,0
2021-09-29T00:00:00.000Z,אתיופיה,43,0,10,0,0,0
2021-09-29T00:00:00.000Z,איסלנד,57,0,2,0,0,0
2021-09-29T00:00:00.000Z,מוזמביק,1,0,2,0,0,0
2021-09-29T00:00:00.000Z,דרום סודאן,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,בילורוסיה,116,0,13,2,0,0
2021-09-30T00:00:00.000Z,בחריין,0,0,1,0,0,0
2021-09-30T00:00:00.000Z,תאילנד,0,0,0,0,0,0
2021-09-30T00:00:00.000Z,דנמרק,130,0,8,0,0,0
2021-09-30T00:00:00.000Z,קזחסטאן,0,0,0,0,0,0
2021-09-30T00:00:00.000Z,סלובקיה,0,0,0,0,0,0
2021-09-30T00:00:00.000Z,ליטא,138,0,10,0,0,0
2021-09-30T00:00:00.000Z,נורבגיה,1,0,1,0,0,0
2021-09-30T00:00:00.000Z,שוודיה,18,0,2,0,0,0
2021-09-30T00:00:00.000Z,מאלי,2,0,0,0,0,0
2021-09-30T00:00:00.000Z,אוקראינה,411,0,63,1,0,3
2021-09-30T00:00:00.000Z,בהמס,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,גבון,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,ניו זילנד,3,0,1,0,0,0
2021-09-30T00:00:00.000Z,מקדוניה,3,0,0,0,0,0
2021-09-30T00:00:00.000Z,איטליה,854,0,46,0,0,0
2021-09-30T00:00:00.000Z,יוון,2155,0,113,0,0,0
2021-09-30T00:00:00.000Z,יפן,1,0,1,0,0,0
2021-09-30T00:00:00.000Z,מלדיבים,49,0,1,0,0,0
2021-09-30T00:00:00.000Z,רוסיה,229,0,51,3,0,1
2021-09-30T00:00:00.000Z,פינלנד,5,0,0,0,0,0
2021-09-30T00:00:00.000Z,אוסטרליה,0,0,0,0,0,0
2021-09-30T00:00:00.000Z,בורקינה פאסו,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,מקסיקו,2,0,0,0,0,0
2021-09-30T00:00:00.000Z,אל סלבדור,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,חוף השנהב,2,0,0,0,0,0
2021-09-30T00:00:00.000Z,לטביה,2,0,0,0,0,0
2021-09-30T00:00:00.000Z,ארצות הברית,2387,0,311,8,0,8
2021-09-30T00:00:00.000Z,אסטוניה,2,0,0,0,0,0
2021-09-30T00:00:00.000Z,סרי לנקה (צילון),9,0,2,0,0,0
2021-09-30T00:00:00.000Z,תוניסיה,0,0,0,0,0,0
2021-09-30T00:00:00.000Z,ברזיל,5,0,1,0,0,0
2021-09-30T00:00:00.000Z,דרום אפריקה,42,0,4,0,0,0
2021-09-30T00:00:00.000Z,גויאנה,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,איסלנד,98,0,5,0,0,0
2021-09-30T00:00:00.000Z,סלובניה,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,מקאו,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,ארמניה,84,0,5,2,0,0
2021-09-30T00:00:00.000Z,בולגריה,5,0,1,0,0,0
2021-09-30T00:00:00.000Z,גאורגיה,789,0,63,0,0,0
2021-09-30T00:00:00.000Z,קוריאה הדרומית,3,0,0,0,0,0
2021-09-30T00:00:00.000Z,הרפ הדומיניקנית,2,0,0,0,0,0
2021-09-30T00:00:00.000Z,ירדן,120,0,18,1,0,1
2021-09-30T00:00:00.000Z,גאנה,1,0,2,0,0,0
2021-09-30T00:00:00.000Z,מצרים,909,0,86,4,0,1
2021-09-30T00:00:00.000Z,צרפת,1025,0,102,0,0,0
2021-09-30T00:00:00.000Z,ארגנטינה,6,0,1,0,0,0
2021-09-30T00:00:00.000Z,הונדורס,0,0,0,0,0,0
2021-09-30T00:00:00.000Z,מולדובה,105,0,14,0,0,0
2021-09-30T00:00:00.000Z,קוסטה ריקה,33,0,7,0,0,1
2021-09-30T00:00:00.000Z,גרמניה,364,0,52,0,0,0
2021-09-30T00:00:00.000Z,אלבניה,127,0,5,0,0,1
2021-09-30T00:00:00.000Z,ספרד,433,0,29,0,0,0
2021-09-30T00:00:00.000Z,זאיר,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,איחוד האמירויות הערב,328,0,30,0,0,0
2021-09-30T00:00:00.000Z,הולנד,331,0,37,1,0,1
2021-09-30T00:00:00.000Z,רומניה,362,0,34,1,0,1
2021-09-30T00:00:00.000Z,מלטה,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,פרו,13,0,23,0,0,1
2021-09-30T00:00:00.000Z,ניגריה,6,0,3,0,0,0
2021-09-30T00:00:00.000Z,נפאל,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,קירג'זסטאן,5,0,2,0,0,0
2021-09-30T00:00:00.000Z,בוסניה הרצגובינה,6,0,1,1,0,0
2021-09-30T00:00:00.000Z,אתיופיה,52,0,12,1,0,0
2021-09-30T00:00:00.000Z,הונג קונג,2,0,0,0,0,0
2021-09-30T00:00:00.000Z,אירלנד,16,0,1,0,0,0
2021-09-30T00:00:00.000Z,אוגנדה,8,0,4,0,0,0
2021-09-30T00:00:00.000Z,שוויץ,338,0,23,0,0,0
2021-09-30T00:00:00.000Z,מרוקו,305,0,11,0,0,0
2021-09-30T00:00:00.000Z,הודו,3,0,0,0,0,0
2021-09-30T00:00:00.000Z,ניקרגואה,2,0,0,0,0,0
2021-09-30T00:00:00.000Z,טג'יקיסטאן,3,0,0,0,0,0
2021-09-30T00:00:00.000Z,קולומביה,13,0,11,0,0,0
2021-09-30T00:00:00.000Z,גווטאמלה,7,0,8,0,0,0
2021-09-30T00:00:00.000Z,תורכיה,40,0,9,0,0,0
2021-09-30T00:00:00.000Z,הממלכה המאוחדת,726,0,41,0,0,0
2021-09-30T00:00:00.000Z,זימבאבווה,3,0,0,0,0,0
2021-09-30T00:00:00.000Z,רואנדה,13,0,0,0,0,0
2021-09-30T00:00:00.000Z,סרביה,3,0,0,0,0,0
2021-09-30T00:00:00.000Z,בילורוסיה,123,0,17,0,0,0
2021-09-30T00:00:00.000Z,דרום סודאן,0,0,0,0,0,0
2021-09-30T00:00:00.000Z,מונטנגרו,6,0,0,0,0,0
2021-09-30T00:00:00.000Z,אנגולה,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,סינגפור,0,0,0,0,0,0
2021-09-30T00:00:00.000Z,הונגריה,682,0,35,2,0,1
2021-09-30T00:00:00.000Z,פורטוגל,116,0,10,0,0,0
2021-09-30T00:00:00.000Z,קניה,17,0,1,0,0,0
2021-09-30T00:00:00.000Z,קטר,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,פיליפינים,0,0,0,0,0,0
2021-09-30T00:00:00.000Z,צכיה,717,0,53,0,0,0
2021-09-30T00:00:00.000Z,פרגוואי,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,קנדה,122,0,26,0,0,0
2021-09-30T00:00:00.000Z,גינאה המשוונית,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,פולינזיה הצרפתית,0,0,0,0,0,0
2021-09-30T00:00:00.000Z,מיאנמר (בורמה),0,0,0,0,0,0
2021-09-30T00:00:00.000Z,איי סיישל,106,0,2,0,0,0
2021-09-30T00:00:00.000Z,טנזניה,327,0,10,0,0,0
2021-09-30T00:00:00.000Z,אוסטריה,422,0,40,0,0,0
2021-09-30T00:00:00.000Z,אזרביג'אן,94,0,5,0,0,0
2021-09-30T00:00:00.000Z,פנמה,14,0,11,0,0,1
2021-09-30T00:00:00.000Z,צ'ילה,2,0,0,0,0,0
2021-09-30T00:00:00.000Z,קפריסין,399,0,38,0,0,0
2021-09-30T00:00:00.000Z,קרואטיה,7,0,0,0,0,0
2021-09-30T00:00:00.000Z,פולין,329,0,22,0,0,0
2021-09-30T00:00:00.000Z,בלגיה,53,0,17,0,0,0
2021-09-30T00:00:00.000Z,אוזבקיסטן,7,0,2,0,0,0
2021-09-30T00:00:00.000Z,כלל המדינות,17424,0,1620,25,0,22
2021-10-01T00:00:00.000Z,סנגל,1,0,0,0,0,0
2021-10-01T00:00:00.000Z,אסטוניה,1,0,1,0,0,0
2021-10-01T00:00:00.000Z,בילורוסיה,1,0,0,0,0,0
2021-10-01T00:00:00.000Z,סרביה,65,0,3,0,0,0
2021-10-01T00:00:00.000Z,הונג קונג,0,0,1,0,0,0
2021-10-01T00:00:00.000Z,מקסיקו,4,0,0,0,0,0
2021-10-01T00:00:00.000Z,קרואטיה,30,0,0,0,0,0
2021-10-01T00:00:00.000Z,הודו,12,0,0,0,0,0
2021-10-01T00:00:00.000Z,תורכיה,97,0,11,0,0,1
2021-10-01T00:00:00.000Z,רוסיה,330,0,50,0,0,0
2021-10-01T00:00:00.000Z,תאילנד,169,0,30,0,0,0
2021-10-01T00:00:00.000Z,גאורגיה,336,0,32,1,0,0
2021-10-01T00:00:00.000Z,אורגוואי,3,0,0,0,0,0
2021-10-01T00:00:00.000Z,הולנד,205,0,34,0,0,1
2021-10-01T00:00:00.000Z,טוגו,1,0,0,0,0,0
2021-10-01T00:00:00.000Z,גינאה,2,0,0,0,0,0
2021-10-01T00:00:00.000Z,אירלנד,9,0,1,0,0,0
2021-10-01T00:00:00.000Z,מצרים,881,0,80,0,0,2
2021-10-01T00:00:00.000Z,ניו זילנד,0,0,0,0,0,0
2021-10-01T00:00:00.000Z,אלבניה,5,0,1,0,0,0
2021-10-01T00:00:00.000Z,גרמניה,847,0,41,0,0,0
2021-10-01T00:00:00.000Z,גרנדה,0,0,1,0,0,0
2021-10-01T00:00:00.000Z,איטליה,855,0,51,0,0,0
2021-10-01T00:00:00.000Z,יפן,0,0,0,0,0,0
2021-10-01T00:00:00.000Z,הונגריה,441,0,17,0,0,0
2021-10-01T00:00:00.000Z,סלובניה,6,0,0,1,0,0
2021-10-01T00:00:00.000Z,ליטא,5,0,0,0,0,0
2021-10-01T00:00:00.000Z,קנדה,169,0,31,0,0,0
2021-10-01T00:00:00.000Z,בוסניה הרצגובינה,24,0,3,0,0,0
2021-10-01T00:00:00.000Z,פולין,238,0,14,1,0,0
2021-10-01T00:00:00.000Z,קירג'זסטאן,11,0,0,0,0,0
2021-10-01T00:00:00.000Z,מרוקו,16,0,1,0,0,0
2021-10-01T00:00:00.000Z,ירדן,3,0,0,0,0,0
2021-10-01T00:00:00.000Z,איסלנד,19,0,3,0,0,0
2021-10-01T00:00:00.000Z,דרום אפריקה,6,0,1,0,0,0
2021-10-01T00:00:00.000Z,שוויץ,279,0,23,0,0,0
2021-10-01T00:00:00.000Z,קניה,6,0,0,0,0,0
2021-10-01T00:00:00.000Z,מקדוניה,1,0,0,0,0,0
2021-10-01T00:00:00.000Z,אוסטרליה,1,0,0,0,0,0
2021-10-01T00:00:00.000Z,חוף השנהב,1,0,0,0,0,0
2021-10-01T00:00:00.000Z,כווית,1,0,0,0,0,0
2021-10-01T00:00:00.000Z,קוריאה הדרומית,0,0,1,0,0,0
2021-10-01T00:00:00.000Z,אוקראינה,426,0,61,4,0,1
2021-10-01T00:00:00.000Z,פינלנד,42,0,3,0,0,0
2021-10-01T00:00:00.000Z,מולדובה,47,0,13,0,0,0
2021-10-01T00:00:00.000Z,ניגריה,1,0,1,0,0,0
2021-10-01T00:00:00.000Z,שוודיה,7,0,1,0,0,0
2021-10-01T00:00:00.000Z,בולגריה,4,0,1,0,0,0
2021-10-01T00:00:00.000Z,אקואדור,12,0,2,0,0,0
2021-10-01T00:00:00.000Z,איחוד האמירויות הערב,94,0,9,0,0,0
2021-10-01T00:00:00.000Z,קמרון,0,0,1,0,0,0
2021-10-01T00:00:00.000Z,קזחסטאן,7,0,1,0,0,0
2021-10-01T00:00:00.000Z,מלדיבים,45,0,3,0,0,0
2021-10-01T00:00:00.000Z,בחריין,29,0,0,0,0,0
2021-10-01T00:00:00.000Z,סלובקיה,183,0,5,0,0,0
2021-10-01T00:00:00.000Z,ברזיל,2,0,2,0,0,0
2021-10-01T00:00:00.000Z,גווטאמלה,4,0,2,0,0,0
2021-10-01T00:00:00.000Z,קפריסין,504,0,27,0,0,0
2021-10-01T00:00:00.000Z,גאנה,1,0,0,0,0,0
2021-10-01T00:00:00.000Z,קטר,0,0,0,0,0,0
2021-10-01T00:00:00.000Z,סינגפור,0,0,1,0,0,0
2021-10-01T00:00:00.000Z,סין,0,0,1,0,0,0
2021-10-01T00:00:00.000Z,קולומביה,4,0,2,0,0,0
2021-10-01T00:00:00.000Z,הממלכה המאוחדת,670,0,32,0,0,0
2021-10-01T00:00:00.000Z,פרו,14,0,4,0,0,0
2021-10-01T00:00:00.000Z,אוזבקיסטן,5,0,2,0,0,0
2021-10-01T00:00:00.000Z,סרי לנקה (צילון),8,0,2,0,0,0
2021-10-01T00:00:00.000Z,ארמניה,8,0,1,0,0,0
2021-10-01T00:00:00.000Z,נורבגיה,6,0,2,0,0,0
2021-10-01T00:00:00.000Z,לוכסמבורג,1,0,0,0,0,0
2021-10-01T00:00:00.000Z,דנמרק,32,0,2,0,0,0
2021-10-01T00:00:00.000Z,מונטנגרו,174,0,11,0,0,0
2021-10-01T00:00:00.000Z,כלל המדינות,14253,0,1225,14,0,10
2021-10-01T00:00:00.000Z,ספרד,380,0,26,0,0,2
2021-10-01T00:00:00.000Z,צכיה,810,0,83,0,0,0
2021-10-01T00:00:00.000Z,הרפ הדומיניקנית,9,0,1,0,0,0
2021-10-01T00:00:00.000Z,קמבודיה,1,0,0,0,0,0
2021-10-01T00:00:00.000Z,צרפת,641,0,53,1,0,0
2021-10-01T00:00:00.000Z,ארצות הברית,2052,0,235,5,0,2
2021-10-01T00:00:00.000Z,רומניה,236,0,15,0,0,0
