date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel,CountBreathCum,CountDeathCum,CountCriticalStatus,CountSeriousCriticalCum,serious_critical_new
2020-04-05T00:00:00.000Z,99,826,740,135,193,498,107,7,2892,0.2856154910096819,4356,6524,693,150,56,1,203,6
2020-04-06T00:00:00.000Z,93,809,695,147,208,454,110,8,2892,0.2797372060857538,3937,6787,796,164,64,1,223,21
2020-04-07T00:00:00.000Z,73,750,655,160,204,386,106,8,2892,0.2593360995850623,4155,7051,819,171,72,2,241,18
2020-04-08T00:00:00.000Z,57,694,616,166,196,332,115,8,2892,0.2399723374827109,3369,7272,859,178,80,1,258,22
2020-04-09T00:00:00.000Z,65,669,635,166,189,314,117,9,2892,0.2313278008298755,3232,7388,944,185,89,1,274,19
2020-04-10T00:00:00.000Z,54,674,600,170,173,331,128,8,2892,0.2330567081604426,3947,7586,1002,196,97,1,284,13
2020-04-11T00:00:00.000Z,40,627,595,182,163,282,130,6,2892,0.216804979253112,3084,7748,1061,205,103,1,308,26
2020-04-12T00:00:00.000Z,90,670,622,177,175,318,130,6,2892,0.2316735822959889,4797,7995,1074,212,109,1,326,21
2020-04-13T00:00:00.000Z,91,697,631,192,169,336,137,9,2892,0.2410096818810512,4515,8025,1181,224,118,1,352,34
2020-04-14T00:00:00.000Z,70,685,637,178,173,334,134,8,2892,0.2368603042876902,4209,8067,1229,228,126,1,359,8
2020-04-15T00:00:00.000Z,69,700,666,186,175,339,136,13,2892,0.2420470262793914,3368,8046,1238,241,139,1,381,27
2020-04-16T00:00:00.000Z,51,704,641,182,163,359,137,7,2892,0.2434301521438451,5208,7906,1366,251,146,1,394,19
2020-04-17T00:00:00.000Z,48,669,614,165,163,341,124,9,2892,0.2313278008298755,4060,7881,1348,254,155,1,402,13
2020-04-18T00:00:00.000Z,41,641,612,175,141,325,118,11,2892,0.2216459197786999,3696,7604,1661,260,166,1,418,28
2020-04-19T00:00:00.000Z,40,626,575,157,148,321,118,8,2892,0.2164591977869986,5597,7478,1707,267,174,1,426,8
2020-04-20T00:00:00.000Z,49,604,548,155,135,314,123,6,2892,0.2088520055325035,4910,7330,1723,276,180,2,431,12
2020-04-21T00:00:00.000Z,27,551,512,145,146,260,119,10,2892,0.1905255878284924,4731,7251,1738,279,190,3,437,8
2020-04-22T00:00:00.000Z,36,527,490,149,122,256,110,3,2892,0.1822268326417704,4648,7101,1739,279,193,3,445,10
2020-04-23T00:00:00.000Z,32,497,448,146,106,245,115,4,2892,0.1718533886583679,5175,7216,1605,283,197,3,450,11
2020-04-24T00:00:00.000Z,26,469,443,144,109,216,110,3,2892,0.1621715076071923,4255,6980,1751,287,200,3,457,9
2020-04-25T00:00:00.000Z,8,442,428,136,105,201,107,3,2892,0.15283540802213,3527,6762,1762,288,203,3,460,7
2020-04-26T00:00:00.000Z,32,438,410,142,91,205,111,2,2892,0.1514522821576763,5560,6452,1737,292,205,3,467,10
2020-04-27T00:00:00.000Z,21,415,380,132,89,194,101,4,2892,0.1434993084370678,5124,6100,1775,293,209,3,469,3
2020-04-28T00:00:00.000Z,28,395,368,127,85,183,100,5,2892,0.1365836791147994,4682,5755,1726,296,214,3,473,6
2020-04-29T00:00:00.000Z,22,383,369,122,86,175,96,6,2892,0.1324343015214385,4068,5478,1726,296,220,3,478,6
2020-04-30T00:00:00.000Z,19,378,345,112,87,179,90,6,2892,0.1307053941908714,5461,5214,1721,296,226,3,481,5
2020-05-01T00:00:00.000Z,20,346,327,109,81,156,89,4,2892,0.1196403872752421,4405,4900,1746,299,230,3,485,5
2020-05-02T00:00:00.000Z,14,338,331,111,67,160,90,3,2892,0.1168741355463347,3828,4805,1610,300,233,3,487,7
2020-05-03T00:00:00.000Z,14,327,301,101,71,155,84,3,2892,0.1130705394190871,5779,4582,1591,300,236,3,487,2
2020-05-04T00:00:00.000Z,18,309,277,97,71,141,78,3,2892,0.1068464730290456,5315,4442,1545,300,239,2,488,2
2020-05-05T00:00:00.000Z,9,272,258,91,61,120,72,2,2892,0.09405255878284924,5224,4231,1488,300,241,2,488,0
2020-05-06T00:00:00.000Z,15,268,249,88,61,119,70,1,2892,0.09266943291839558,5142,4093,1439,300,242,2,489,3
2020-05-07T00:00:00.000Z,13,256,244,84,60,112,70,1,2892,0.08852005532503458,5419,3943,1423,302,243,2,490,3
2020-05-08T00:00:00.000Z,13,244,240,78,53,113,64,6,2892,0.08437067773167359,4641,3805,1365,303,249,2,492,3
2020-05-09T00:00:00.000Z,10,248,245,78,50,120,64,3,2892,0.08575380359612725,3106,3889,1204,304,252,2,493,5
2020-05-10T00:00:00.000Z,14,246,229,74,51,121,66,4,2892,0.08506224066390042,6097,3761,1202,308,256,2,496,4
2020-05-11T00:00:00.000Z,9,230,214,69,54,107,60,5,2892,0.07952973720608575,5289,3469,1208,309,261,2,499,3
2020-05-12T00:00:00.000Z,10,220,203,66,52,102,56,3,2892,0.07607192254495158,5416,3394,1054,310,264,2,501,3
2020-05-13T00:00:00.000Z,10,204,201,61,48,95,53,3,2892,0.07053941908713693,5383,3334,968,312,267,2,503,2
2020-05-14T00:00:00.000Z,6,199,190,61,43,95,52,3,2892,0.06881051175656985,5779,3171,917,313,270,2,504,2
2020-05-15T00:00:00.000Z,1,190,186,61,43,86,52,0,2892,0.0656984785615491,5004,3128,814,313,270,2,504,0
2020-05-16T00:00:00.000Z,4,184,184,60,40,84,51,3,2892,0.0636237897648686,4369,3062,780,313,273,1,504,0
2020-05-17T00:00:00.000Z,10,187,175,55,38,94,45,4,2892,0.06466113416320886,6530,2953,756,314,277,1,506,3
2020-05-18T00:00:00.000Z,3,173,162,52,42,79,43,3,2892,0.05982019363762103,5996,2743,725,315,280,1,507,1
2020-05-19T00:00:00.000Z,7,167,161,51,43,73,40,2,2892,0.05774550484094053,6127,2731,603,315,282,1,509,3
2020-05-20T00:00:00.000Z,4,160,147,46,40,74,41,1,2892,0.05532503457814661,6059,2678,570,315,283,1,509,1
2020-05-21T00:00:00.000Z,8,152,142,47,31,74,37,0,2892,0.05255878284923928,6343,2629,514,315,283,1,509,2
2020-05-22T00:00:00.000Z,5,144,141,46,32,66,37,0,2892,0.04979253112033195,5198,2544,455,315,283,1,509,0
2020-05-23T00:00:00.000Z,3,144,143,46,33,65,37,0,2892,0.04979253112033195,4603,2558,400,315,283,1,509,0
2020-05-24T00:00:00.000Z,0,142,127,43,36,63,34,1,2892,0.04910096818810512,6907,2480,390,315,284,1,509,1
2020-05-25T00:00:00.000Z,8,133,125,41,32,60,29,2,2892,0.04598893499308437,6306,2414,345,315,286,1,510,2
2020-05-26T00:00:00.000Z,3,125,120,36,37,52,32,0,2892,0.04322268326417704,6265,2440,283,315,286,1,510,1
2020-05-27T00:00:00.000Z,5,123,117,40,37,46,36,2,2892,0.04253112033195021,6312,2426,276,316,288,2,511,5
2020-05-28T00:00:00.000Z,7,123,116,36,37,50,34,1,2892,0.04253112033195021,5390,2391,273,316,289,1,511,0
2020-05-29T00:00:00.000Z,5,120,120,39,36,45,37,0,2892,0.04149377593360996,4548,2493,241,317,289,1,512,4
2020-05-30T00:00:00.000Z,5,126,125,35,43,48,33,0,2892,0.04356846473029045,4772,2477,241,317,289,1,512,0
2020-05-31T00:00:00.000Z,5,129,121,35,47,47,31,0,2892,0.04460580912863071,7132,2503,245,317,289,1,513,3
2020-06-01T00:00:00.000Z,12,128,112,32,45,51,29,3,2892,0.04426002766251729,6362,2561,224,317,292,1,513,1
2020-06-02T00:00:00.000Z,13,123,116,29,44,50,29,2,2892,0.04253112033195021,6370,2645,202,318,294,1,514,2
2020-06-03T00:00:00.000Z,8,122,118,28,42,52,25,1,2892,0.04218533886583679,6293,2689,225,318,295,1,514,1
2020-06-04T00:00:00.000Z,11,129,117,30,37,62,23,0,2892,0.04460580912863071,6701,2788,227,318,295,1,517,4
2020-06-05T00:00:00.000Z,8,123,113,29,41,53,23,1,2892,0.04253112033195021,5538,2880,228,318,296,1,517,0
2020-06-06T00:00:00.000Z,9,118,116,29,42,47,21,4,2892,0.04080221300138313,4954,2916,239,318,300,1,520,5
2020-06-07T00:00:00.000Z,12,126,122,29,42,55,23,2,2892,0.04356846473029045,7550,2997,247,319,302,1,524,5
2020-06-08T00:00:00.000Z,16,137,123,30,46,61,23,0,2892,0.04737206085753803,6393,3120,262,319,302,1,526,2
2020-06-09T00:00:00.000Z,10,133,120,31,42,60,24,1,2892,0.04598893499308437,6648,3254,259,321,303,1,529,3
2020-06-10T00:00:00.000Z,24,142,125,32,45,65,24,1,2892,0.04910096818810512,6816,3413,283,322,304,1,531,2
2020-06-11T00:00:00.000Z,13,137,126,35,38,64,24,0,2892,0.04737206085753803,6839,3511,321,322,304,1,535,6
2020-06-12T00:00:00.000Z,13,140,128,35,43,62,25,0,2892,0.04840940525587829,5678,3621,338,323,304,1,538,3
2020-06-13T00:00:00.000Z,11,137,134,35,45,57,26,1,2892,0.04737206085753803,5054,3702,359,324,305,1,538,2
2020-06-14T00:00:00.000Z,15,147,136,31,48,68,23,2,2892,0.0508298755186722,7569,3785,360,324,307,1,539,1
2020-06-15T00:00:00.000Z,23,159,137,36,47,76,25,0,2892,0.05497925311203319,6581,3860,393,327,307,1,546,7
2020-06-16T00:00:00.000Z,21,156,138,38,44,74,26,1,2892,0.05394190871369295,6824,4097,401,330,308,1,549,4
2020-06-17T00:00:00.000Z,23,162,153,36,49,77,29,0,2892,0.05601659751037345,6514,4279,428,333,308,1,551,3
2020-06-18T00:00:00.000Z,37,190,164,40,43,107,28,0,2892,0.0656984785615491,6784,4477,471,336,308,1,556,6
2020-06-19T00:00:00.000Z,29,194,184,39,47,108,29,1,2892,0.06708160442600276,5734,4689,491,337,309,1,560,6
2020-06-20T00:00:00.000Z,33,218,214,41,50,127,28,1,2892,0.07538035961272475,5022,4766,508,337,310,1,564,4
2020-06-21T00:00:00.000Z,38,251,217,45,59,147,29,0,2892,0.0867911479944675,7744,4874,520,338,310,0,570,9
2020-06-22T00:00:00.000Z,23,237,203,44,56,137,29,1,2892,0.08195020746887967,6877,5156,537,339,311,0,572,5
2020-06-23T00:00:00.000Z,20,221,195,40,52,129,26,2,2892,0.07641770401106501,6529,5506,561,340,313,0,574,4
2020-06-24T00:00:00.000Z,34,226,199,45,45,136,27,3,2892,0.07814661134163209,6553,5870,606,341,316,0,579,6
2020-06-25T00:00:00.000Z,26,221,198,44,56,121,28,4,2892,0.07641770401106501,6644,6281,633,343,320,0,584,5
2020-06-26T00:00:00.000Z,46,241,222,45,57,139,26,3,2892,0.08333333333333333,5490,6548,673,343,323,0,590,8
2020-06-27T00:00:00.000Z,26,244,227,40,56,148,22,3,2892,0.08437067773167359,4985,6870,691,343,326,0,591,1
2020-06-28T00:00:00.000Z,47,272,232,39,67,166,22,2,2892,0.09405255878284924,7517,7109,689,346,328,0,595,4
2020-06-29T00:00:00.000Z,46,277,244,44,68,165,24,0,2892,0.09578146611341633,6878,7665,713,347,328,0,600,7
2020-06-30T00:00:00.000Z,52,296,257,56,68,172,24,1,2892,0.1023513139695712,6548,8268,751,348,329,0,612,16
2020-07-01T00:00:00.000Z,82,333,284,59,73,201,24,3,2892,0.1151452282157676,6341,9091,771,351,332,0,619,10
2020-07-02T00:00:00.000Z,64,345,309,72,72,201,28,1,2892,0.1192946058091286,6707,10064,793,358,333,0,639,23
2020-07-03T00:00:00.000Z,56,360,315,83,75,202,29,3,2892,0.1244813278008299,5633,10792,879,361,336,0,647,13
2020-07-04T00:00:00.000Z,61,370,346,85,84,201,33,5,2892,0.127939142461964,3784,11418,962,367,341,0,656,11
2020-07-05T00:00:00.000Z,82,428,377,94,82,252,32,2,2892,0.1479944674965422,7344,12082,952,373,343,0,669,16
2020-07-06T00:00:00.000Z,81,450,370,90,97,263,34,8,2892,0.1556016597510374,6638,12951,1022,376,351,0,676,8
2020-07-07T00:00:00.000Z,104,469,411,93,95,281,35,5,2892,0.1621715076071923,6401,13942,1202,378,356,0,691,21
2020-07-08T00:00:00.000Z,91,496,437,113,89,294,38,5,2892,0.1715076071922545,6453,14856,1357,383,361,1,715,28
2020-07-09T00:00:00.000Z,120,553,482,126,100,327,41,5,2892,0.1912171507607192,6591,15817,1643,389,366,0,747,34
2020-07-10T00:00:00.000Z,87,563,478,130,105,328,41,4,2892,0.1946749654218534,5592,16851,1806,390,370,0,762,15
2020-07-11T00:00:00.000Z,91,569,526,136,121,312,46,5,2892,0.1967496542185339,4821,17665,1916,395,375,0,780,20
2020-07-12T00:00:00.000Z,124,644,540,152,125,367,47,7,2892,0.2226832641770401,7501,18443,2017,398,382,0,808,34
2020-07-13T00:00:00.000Z,120,658,542,184,121,353,53,4,2892,0.2275242047026279,6724,19560,2251,408,386,0,851,51
2020-07-14T00:00:00.000Z,108,644,576,190,140,314,55,7,2892,0.2226832641770401,6632,20577,2483,412,393,0,883,35
2020-07-15T00:00:00.000Z,109,682,566,209,121,352,58,6,2892,0.2358229598893499,6494,21846,2733,418,399,1,920,47
2020-07-16T00:00:00.000Z,136,693,579,209,133,351,59,9,2892,0.2396265560165975,6554,23048,2938,426,408,0,948,36
2020-07-17T00:00:00.000Z,139,707,621,220,150,337,58,12,2892,0.2444674965421853,5363,23893,3163,429,420,0,974,27
2020-07-18T00:00:00.000Z,100,714,681,236,150,328,56,8,2892,0.2468879668049793,4930,24557,3431,429,428,0,1002,32
2020-07-19T00:00:00.000Z,156,828,699,270,144,414,73,10,2892,0.2863070539419087,7485,24976,3479,445,438,0,1068,76
2020-07-20T00:00:00.000Z,145,824,692,264,148,412,78,12,2892,0.284923928077455,6620,25891,3819,456,450,0,1106,41
2020-07-21T00:00:00.000Z,128,811,680,256,142,413,80,9,2892,0.2804287690179806,6556,26814,4263,464,459,0,1141,40
2020-07-22T00:00:00.000Z,136,807,710,285,138,384,79,6,2892,0.279045643153527,6500,24961,4390,472,465,0,1195,62
2020-07-23T00:00:00.000Z,127,824,721,312,152,360,83,16,2892,0.284923928077455,6798,20351,4185,481,481,0,1251,67
2020-07-24T00:00:00.000Z,104,816,735,328,152,336,86,8,2892,0.2821576763485477,5706,21773,2958,487,489,0,1286,44
2020-07-25T00:00:00.000Z,90,819,784,320,178,321,98,7,2892,0.283195020746888,4946,21942,3252,501,496,0,1307,28
2020-07-26T00:00:00.000Z,125,894,782,310,197,387,99,11,2892,0.3091286307053942,7428,20223,3258,512,507,0,1343,44
2020-07-27T00:00:00.000Z,140,919,791,315,182,422,94,7,2892,0.3177731673582296,6609,20543,3198,520,514,0,1388,54
2020-07-28T00:00:00.000Z,124,904,792,321,185,398,93,8,2892,0.3125864453665284,6372,21005,3289,527,522,0,1434,53
2020-07-29T00:00:00.000Z,122,895,785,334,173,388,95,15,2892,0.3094744121715076,6247,21566,3263,536,537,0,1481,59
2020-07-30T00:00:00.000Z,93,865,757,317,172,376,100,15,2892,0.2991009681881051,5957,21589,3349,550,552,0,1515,39
2020-07-31T00:00:00.000Z,118,862,776,316,171,375,92,14,2892,0.2980636237897649,5784,21623,3347,554,566,0,1543,31
2020-08-01T00:00:00.000Z,106,870,815,336,165,369,92,14,2892,0.3008298755186722,4947,21593,3416,563,580,0,1587,53
2020-08-02T00:00:00.000Z,140,947,829,348,171,428,98,12,2892,0.3274550484094053,7322,19643,3597,571,592,0,1632,56
2020-08-03T00:00:00.000Z,109,922,788,327,147,448,92,15,2892,0.3188105117565698,6639,19902,3360,580,607,0,1672,44
2020-08-04T00:00:00.000Z,111,888,773,340,165,383,96,11,2892,0.3070539419087137,6745,20084,3261,584,618,0,1724,62
2020-08-05T00:00:00.000Z,141,902,782,353,164,385,103,10,2892,0.3118948824343015,6352,20346,3184,596,628,0,1758,41
2020-08-06T00:00:00.000Z,111,885,774,355,152,378,95,9,2892,0.3060165975103735,6439,20115,3333,604,637,2,1796,47
2020-08-07T00:00:00.000Z,120,888,815,367,159,362,103,12,2892,0.3070539419087137,5446,20410,3535,613,649,2,1835,47
2020-08-08T00:00:00.000Z,99,902,865,385,178,338,99,13,2892,0.3118948824343015,4537,20682,3346,616,662,2,1876,50
2020-08-09T00:00:00.000Z,146,1004,849,385,199,419,108,8,2892,0.34716459197787,7231,19169,3441,630,670,2,1923,52
2020-08-10T00:00:00.000Z,104,939,813,391,183,365,108,15,2892,0.3246887966804979,6454,19713,3230,637,685,3,1960,51
2020-08-11T00:00:00.000Z,104,903,784,372,191,340,109,11,2892,0.3122406639004149,6784,20595,3206,641,696,1,2003,43
2020-08-12T00:00:00.000Z,110,879,759,371,171,337,106,16,2892,0.3039419087136929,6212,20954,3343,647,712,5,2042,47
2020-08-13T00:00:00.000Z,144,890,785,370,178,342,107,16,2892,0.3077455048409405,5980,21200,3387,659,728,3,2086,60
2020-08-14T00:00:00.000Z,117,890,808,368,179,342,102,12,2892,0.3077455048409405,4975,21605,3350,663,740,3,2121,43
2020-08-15T00:00:00.000Z,119,921,876,382,180,358,109,10,2892,0.3184647302904564,4338,21579,3491,672,750,3,2157,48
2020-08-16T00:00:00.000Z,134,989,845,374,195,419,106,20,2892,0.3419778699861688,6799,20494,3435,682,770,3,2203,51
2020-08-17T00:00:00.000Z,107,948,825,393,183,371,108,4,2892,0.3278008298755187,5669,21218,3179,688,774,113,2252,63
2020-08-18T00:00:00.000Z,142,956,823,399,185,370,113,14,2892,0.330567081604426,5812,21799,3115,698,788,122,2306,63
2020-08-19T00:00:00.000Z,112,923,824,382,178,362,111,12,2892,0.3191562932226832,5561,21963,3100,702,800,117,2339,44
2020-08-20T00:00:00.000Z,114,926,803,393,176,352,110,14,2892,0.3201936376210235,5837,22139,2979,711,814,118,2389,60
2020-08-21T00:00:00.000Z,129,922,848,400,169,350,110,13,2892,0.3188105117565698,4859,22577,2935,720,827,116,2425,51
2020-08-22T00:00:00.000Z,98,937,902,403,180,352,114,10,2892,0.3239972337482711,4228,22658,2835,729,837,121,2453,39
2020-08-23T00:00:00.000Z,132,1022,910,405,210,399,113,13,2892,0.3533886583679115,6501,21546,2762,740,850,120,2512,62
2020-08-24T00:00:00.000Z,129,1028,895,425,202,399,117,16,2892,0.355463347164592,5683,22433,2372,753,866,125,2573,71
2020-08-25T00:00:00.000Z,114,995,866,428,181,380,117,19,2892,0.3440525587828492,5789,23772,2202,761,885,125,2619,59
2020-08-26T00:00:00.000Z,164,1021,887,417,189,407,116,11,2892,0.3530428769017981,5676,21984,2248,770,896,121,2663,54
2020-08-27T00:00:00.000Z,137,1015,877,421,192,400,115,11,2892,0.3509681881051175,5724,22598,2184,776,907,123,2714,63
2020-08-28T00:00:00.000Z,106,972,877,417,203,348,110,12,2892,0.3360995850622407,4944,22550,2216,781,919,120,2755,55
2020-08-29T00:00:00.000Z,99,970,927,438,196,329,115,5,2892,0.3354080221300138,4437,22642,2267,787,924,126,2789,45
2020-08-30T00:00:00.000Z,170,1084,945,453,213,408,124,14,2892,0.3748271092669433,6685,21447,2241,796,938,131,2842,65
2020-08-31T00:00:00.000Z,155,1081,921,435,207,434,118,23,2892,0.3737897648686031,6011,22376,2012,803,961,125,2893,67
2020-09-01T00:00:00.000Z,123,1025,890,417,196,407,115,15,2892,0.3544260027662518,6663,23701,1948,812,976,123,2930,50
2020-09-02T00:00:00.000Z,121,1000,872,416,169,406,119,14,2892,0.3457814661134163,6178,25442,1999,826,990,124,2977,64
2020-09-03T00:00:00.000Z,141,996,867,402,157,423,114,16,2892,0.3443983402489627,6145,26280,2006,832,1006,116,3010,40
2020-09-04T00:00:00.000Z,131,988,897,415,147,419,118,12,2892,0.3416320885200553,5055,27598,2070,839,1018,121,3063,63
2020-09-05T00:00:00.000Z,122,1005,964,439,149,407,124,15,2892,0.3475103734439834,4582,27939,2257,853,1033,129,3114,65
2020-09-06T00:00:00.000Z,176,1130,972,454,184,478,129,12,2892,0.3907330567081604,6866,27766,2180,862,1045,132,3171,79
2020-09-07T00:00:00.000Z,167,1120,992,459,183,456,132,17,2892,0.3872752420470263,6184,29662,2035,872,1062,136,3222,64
2020-09-08T00:00:00.000Z,167,1144,995,462,184,485,140,20,2892,0.3955739972337483,6067,31637,2084,881,1082,140,3278,66
2020-09-09T00:00:00.000Z,177,1154,1020,485,189,467,136,15,2892,0.3990318118948825,6022,33981,2224,889,1097,145,3356,87
2020-09-10T00:00:00.000Z,170,1180,1050,491,198,474,136,14,2892,0.4080221300138313,5985,35994,2345,899,1111,149,3415,75
2020-09-11T00:00:00.000Z,151,1187,1057,487,203,484,129,20,2892,0.4104426002766252,5159,38026,2484,905,1131,140,3465,58
2020-09-12T00:00:00.000Z,146,1190,1118,516,202,453,130,15,2892,0.4114799446749654,4702,39150,2733,914,1146,138,3529,78
2020-09-13T00:00:00.000Z,206,1311,1144,518,233,549,132,17,2892,0.4533195020746888,6991,38982,2751,923,1163,150,3597,79
2020-09-14T00:00:00.000Z,214,1345,1158,525,235,574,131,20,2892,0.465076071922545,6126,41489,2602,934,1183,144,3665,79
2020-09-15T00:00:00.000Z,198,1340,1187,514,232,553,131,16,2892,0.4633471645919779,6117,44542,2758,944,1199,138,3729,77
2020-09-16T00:00:00.000Z,208,1368,1203,530,271,548,135,26,2892,0.4730290456431535,6190,46054,2973,955,1225,139,3810,101
2020-09-17T00:00:00.000Z,218,1406,1211,568,251,554,141,17,2892,0.4861687413554633,6129,47536,3130,972,1242,158,3903,113
2020-09-18T00:00:00.000Z,199,1401,1265,588,254,523,143,21,2892,0.4844398340248963,5016,49954,3113,986,1263,152,3980,104
2020-09-19T00:00:00.000Z,157,1394,1293,610,253,508,146,28,2892,0.4820193637621024,4477,52026,3340,999,1291,161,4054,82
2020-09-20T00:00:00.000Z,219,1499,1387,632,242,599,158,21,2892,0.5183264177040111,5141,51959,3384,1013,1312,168,4134,96
2020-09-21T00:00:00.000Z,223,1579,1337,653,277,612,161,32,2892,0.5459889349930843,6579,51240,3302,1030,1344,173,4237,123
2020-09-22T00:00:00.000Z,245,1563,1367,632,294,606,161,26,2892,0.5404564315352697,5853,54670,3300,1047,1370,179,4318,95
2020-09-23T00:00:00.000Z,239,1591,1405,665,267,616,150,25,2892,0.5501383125864454,5659,57775,3419,1054,1395,167,4415,127
2020-09-24T00:00:00.000Z,259,1629,1410,664,278,632,148,31,2892,0.5632780082987552,5817,61305,3456,1069,1426,193,4507,111
2020-09-25T00:00:00.000Z,232,1614,1453,705,258,625,164,30,2892,0.558091286307054,4881,65243,3655,1087,1456,207,4619,137
2020-09-26T00:00:00.000Z,217,1653,1539,720,284,627,180,27,2892,0.5715767634854771,4698,68401,3858,1113,1483,222,4705,102
2020-09-27T00:00:00.000Z,255,1785,1589,734,287,727,188,32,2892,0.6172199170124482,5438,66052,3818,1137,1515,223,4822,128
2020-09-28T00:00:00.000Z,182,1745,1665,761,304,656,187,28,2892,0.6033886583679114,3949,64777,3965,1152,1543,223,4900,102
2020-09-29T00:00:00.000Z,280,1913,1599,802,310,758,195,35,2892,0.6614799446749654,6750,64082,3847,1167,1578,248,5024,144
2020-09-30T00:00:00.000Z,258,1830,1586,819,287,685,198,37,2892,0.6327800829875518,5534,68017,3713,1188,1615,249,5149,142
